prof_id,firstName,lastName,class,num_ratings,avg_quality,avg_difficulty,attendance_mandatory,is_online,would_take_again_pct
VGVhY2hlci02MjM1OTY=,James,Coleman,ENGL845,1,4,2,False,False,
VGVhY2hlci02MjM1OTY=,James,Coleman,ENGL,1,1,1,False,False,
VGVhY2hlci02MjM1OTY=,James,Coleman,ENGL22,1,2,4,False,False,
VGVhY2hlci02MjM1OTY=,James,Coleman,ENGL85,1,1,4,False,False,
VGVhY2hlci0yMzc5MTE3,Simon,Wolf,LING101,1,5,3,True,False,100.0
VGVhY2hlci0yMzc5MTE3,Simon,Wolf,LING290,1,5,3,True,False,100.0
VGVhY2hlci0yNDIwMTQ1,Stuart,Rabinowitz,POLI209,1,1,1,False,False,0.0
VGVhY2hlci0yMDYxNjky,Larisa,Svirsky,PHIL280,1,4,4,True,False,0.0
VGVhY2hlci0yMDg3NDA5,Elena,Casey,SPAN101,1,5,3,True,False,100.0
VGVhY2hlci0yMDg3NDA5,Elena,Casey,SPAN265,1,4,3,True,False,100.0
VGVhY2hlci0yMDg3NDA5,Elena,Casey,SPAN300,1,5,2,True,False,100.0
VGVhY2hlci0yMDg3NDA5,Elena,Casey,SPAN203,2,5,2.5,True,False,
VGVhY2hlci0yNDExMDc4,Brian,Coussens,RELI161,1,1,5,False,True,0.0
VGVhY2hlci0yNDEwMTQ0,Melissa,Grimes,PSYC250,1,5,2,True,False,100.0
VGVhY2hlci0xODU4MjY0,Emma,Flatt,HIST353H,1,1,4,True,False,0.0
VGVhY2hlci0xODU4MjY0,Emma,Flatt,HIST135,3,2,3.333,True,False,33.33
VGVhY2hlci0xODU4MjY0,Emma,Flatt,HIST74,1,4,3,True,False,100.0
VGVhY2hlci0xODU4MjY0,Emma,Flatt,HIST89,1,5,1,False,False,
VGVhY2hlci0yNDAzMzY0,Patsy,Smith,ECON225,1,5,4,True,False,100.0
VGVhY2hlci0yMjY0Mzcz,Anastasia,Ivanova,BOS265,1,5,4,True,False,100.0
VGVhY2hlci0yMzA5ODI5,Lu,Wu,COMM2081,1,3,3,True,False,0.0
VGVhY2hlci0yMzA5ODI5,Lu,Wu,MEJO121,1,3,3,True,False,0.0
VGVhY2hlci0xODYyMjQ4,Jenny,Tone-Pah-Hote,AMST439,1,2,4,True,False,0.0
VGVhY2hlci0xODYyMjQ4,Jenny,Tone-Pah-Hote,AMST59,3,4,2.333,True,False,66.67
VGVhY2hlci0xODYyMjQ4,Jenny,Tone-Pah-Hote,AMST89,3,4.333,2.333,True,False,100.0
VGVhY2hlci0xODYyMjQ4,Jenny,Tone-Pah-Hote,AMST203,2,4.5,2.5,False,False,
VGVhY2hlci0xODYyMjQ4,Jenny,Tone-Pah-Hote,AMST233,1,4,3,False,False,
VGVhY2hlci0yMjU1MDQz,Andrej,Duh,MATH233,5,3.4,3,False,False,100.0
VGVhY2hlci0yMjcwNzMz,Matthew,Cooper,BIO101,1,5,4,False,False,100.0
VGVhY2hlci0yMjcwNzMz,Matthew,Cooper,BIOL101,4,4,2.25,True,False,100.0
VGVhY2hlci0yMjQxMjA0,Catherine,Conner,AAAD258,1,4,4,False,False,100.0
VGVhY2hlci0yMjQxMjA0,Catherine,Conner,HIST144,5,4,3.6,True,False,60.0
VGVhY2hlci0yMjQxMjA0,Catherine,Conner,HIST127,1,5,3,True,False,100.0
VGVhY2hlci0yMjQxMjA0,Catherine,Conner,HIST128,2,4,3,True,False,50.0
VGVhY2hlci0xMTM1OTk0,Glynis,Cowell,SPAN102,4,4.75,2.75,True,False,100.0
VGVhY2hlci0xMTM1OTk0,Glynis,Cowell,SPAN101,1,5,2,True,False,100.0
VGVhY2hlci0xMTM1OTk0,Glynis,Cowell,SPAN111,1,5,3,True,False,100.0
VGVhY2hlci0xMTY1ODEz,Peter,Mucha,MATH233,8,4.375,3.625,False,False,83.33
VGVhY2hlci0xMTY1ODEz,Peter,Mucha,MATH231,1,2,5,False,False,
VGVhY2hlci0yMzUxMjM4,Trevor,Bell,MEJO141,4,4.5,2.25,True,False,75.0
VGVhY2hlci04NDE0MDE=,Hannelore,Jarausch,FREN300,3,3.333,2.667,True,False,100.0
VGVhY2hlci04NDE0MDE=,Hannelore,Jarausch,FREN260,1,4,3,False,False,
VGVhY2hlci04NDE0MDE=,Hannelore,Jarausch,FREN506162,1,5,1,False,False,
VGVhY2hlci0zODM1Mzk=,David,Thissen,PSYC531,4,3.75,2.75,True,False,33.33
VGVhY2hlci0zODM1Mzk=,David,Thissen,PSYC859,1,5,5,False,False,
VGVhY2hlci0yMjY3MDM1,Lee,Barnett,COMP283,3,4.667,3,True,False,100.0
VGVhY2hlci0yMjY3MDM1,Lee,Barnett,COMP550,2,5,2.5,False,False,100.0
VGVhY2hlci0yMjU2MzY4,Francesca,Bernardi,MATH383,1,5,4,False,False,100.0
VGVhY2hlci0yMjU2MzY4,Francesca,Bernardi,MATH110,1,4,4,False,False,100.0
VGVhY2hlci0yMzc5NzA1,Calvin,Deutschbein,COMP116,3,5,2.667,False,False,100.0
VGVhY2hlci0yMzQ5NDky,Peter,Knapczyk,HNUR204,2,4.5,2.5,True,False,100.0
VGVhY2hlci0xMzYwMDc0,Nicholas,Didow,BUSI617,3,4,3.667,False,False,100.0
VGVhY2hlci0xMzYwMDc0,Nicholas,Didow,BUSI406,4,3.25,3.25,True,False,
VGVhY2hlci0xMzYwMDc0,Nicholas,Didow,617,1,2,4,False,False,
VGVhY2hlci0xMzYwMDc0,Nicholas,Didow,CNSMR001,1,4,4,False,False,
VGVhY2hlci0xMzYwMDc0,Nicholas,Didow,CNSMB001,1,5,3,False,False,
VGVhY2hlci0yMzY1NjY0,Jaye,Cable,ENEC203,2,3,3,True,False,50.0
VGVhY2hlci0xMzc0NDcw,Katherine,Williams,DRAM116,23,2.609,2.522,True,False,80.0
VGVhY2hlci0xMzc0NDcw,Katherine,Williams,116,1,5,1,False,False,
VGVhY2hlci0xMzc0NDcw,Katherine,Williams,DRAMA116,3,3,2.667,False,False,
VGVhY2hlci0xMzc0NDcw,Katherine,Williams,DRAMA002,1,3,4,False,False,
VGVhY2hlci0yMzcyMzE0,Austin,Peterjohn,LFIT113,1,5,3,True,False,100.0
VGVhY2hlci0yMzcyMzE0,Austin,Peterjohn,LFIT108,1,5,2,True,False,100.0
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST162,11,3.727,4.182,True,False,100.0
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST477,1,5,4,True,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIS162,1,4,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,478,1,5,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST90,1,4,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST054,1,4,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIS31,1,5,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST31186A,1,5,4,False,False,
VGVhY2hlci01NTA4OTQ=,Donald,Raleigh,HIST031,1,5,4,False,False,
VGVhY2hlci0yMzc3Mjg4,Jason,Richmond,MUSC239,1,5,3,True,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC56,2,5,2,True,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC255,1,5,3,False,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC143,3,3.667,1.667,False,False,66.67
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSIC143,1,5,1,False,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC254,1,5,2,False,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC286,1,5,2,False,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC121,4,5,1.5,True,False,100.0
VGVhY2hlci0xMTk1MTQ4,Megan,Eagen,MUSC100,1,5,2,False,False,
VGVhY2hlci0yMzEyMjgz,Joanna,Gautney,ANTH315,3,1.667,4,True,False,33.33
VGVhY2hlci0yMzEyMjgz,Joanna,Gautney,ANTH143,3,3,3.667,True,False,33.33
VGVhY2hlci0yMzEyMjgz,Joanna,Gautney,ANTH437,1,4,3,False,False,100.0
VGVhY2hlci0yMjUwMzA1,Katherine,Calvin,WGST101,1,5,3,True,False,100.0
VGVhY2hlci0yMzc2NTI3,Miller,McLean,FREN201,1,5,2,True,False,100.0
VGVhY2hlci0yMzE0NTQ0,Christopher,Howard,PHIL273,1,5,3,False,False,100.0
VGVhY2hlci0yMzE0NTQ0,Christopher,Howard,PHIL698,2,4,4,True,False,100.0
VGVhY2hlci0yMzE0NTQ0,Christopher,Howard,PHIL165,5,3,4,True,False,40.0
VGVhY2hlci0xOTYzMDE3,Nancy,Rodriguez,MATH529,1,5,4,False,False,100.0
VGVhY2hlci0xOTYzMDE3,Nancy,Rodriguez,MATH383,3,3.333,3.667,True,False,66.67
VGVhY2hlci0yMzI1MDAz,Sabine,Gruffat,ARTS89,3,4.333,3.667,True,False,66.67
VGVhY2hlci0yMzI1MDAz,Sabine,Gruffat,ARTS106,1,4,3,True,False,0.0
VGVhY2hlci0yMzU1NDUz,James,Brantner,PHIL155,1,2,5,False,True,0.0
VGVhY2hlci0yMjE5NjI3,Dylan,Glotzer,STOR155,9,4.667,2.556,True,False,100.0
VGVhY2hlci0xOTA5NjA1,Luca,Grillo,CLAS122,11,3.636,4,True,False,40.0
VGVhY2hlci0xOTA5NjA1,Luca,Grillo,CLAS63,1,4,4,True,False,100.0
VGVhY2hlci0xOTA5NjA1,Luca,Grillo,CLAS257,1,5,4,False,False,
VGVhY2hlci0yMzE3NjI1,Andrew,Tyner,POLI209,3,3.667,3,True,False,66.67
VGVhY2hlci0yMjE3ODcz,Eric,Brustad,CHEM430H,1,5,4,True,False,100.0
VGVhY2hlci0yMjE3ODcz,Eric,Brustad,BIOL430,1,4,4,True,False,100.0
VGVhY2hlci0yMzEyNjA3,Patrick,Akos,EDUC231,9,2.889,3.333,True,False,55.56
VGVhY2hlci0yMDA5MzEx,Peter,White,BIOL565H,1,4,3,False,False,100.0
VGVhY2hlci0yMDA5MzEx,Peter,White,BIOL565,4,2.5,4,False,False,66.67
VGVhY2hlci0yMDA5MzEx,Peter,White,BIOL461,1,3,4,True,False,0.0
VGVhY2hlci0yMTc5NTQz,Michael,Dunn,SOCI101,11,5,1.909,True,False,100.0
VGVhY2hlci0yMTc5NTQz,Michael,Dunn,SOCIO101,1,5,2,True,False,100.0
VGVhY2hlci0yMTc5NTQz,Michael,Dunn,SOC101,1,5,2,False,False,100.0
VGVhY2hlci0yMTczMzQ3,Yoaav,Isaacs,PHIL165,3,4,1.667,False,False,66.67
VGVhY2hlci0yMTczMzQ3,Yoaav,Isaacs,PHIL164,1,5,1,False,False,100.0
VGVhY2hlci0yMTczMzQ3,Yoaav,Isaacs,PHIL384,1,5,2,False,False,100.0
VGVhY2hlci0yMTczMzQ3,Yoaav,Isaacs,PHIL272,4,4.75,2.5,False,False,75.0
VGVhY2hlci0yMTczMzQ3,Yoaav,Isaacs,PWAD272,1,2,3,True,False,0.0
VGVhY2hlci0yMzAwNjY4,Sarah,Sessoms,LFIT112WALKING,1,5,1,True,False,100.0
VGVhY2hlci0yMzAwNjY4,Sarah,Sessoms,LFIT106,2,5,1,True,False,100.0
VGVhY2hlci0yMjAwNTU1,Calebe,Figueiredo,ECON310,3,1.333,3.667,False,False,0.0
VGVhY2hlci0yMzAwNjc0,Dario,Punal,SPAN105,3,5,1.667,True,False,100.0
VGVhY2hlci0yMzYwMzEz,Duyeol,Lee,STOR155,2,3.5,3,False,False,50.0
VGVhY2hlci0yMTQ0Mzgx,Gianmarco,Pinton,BMME410,3,2,4.333,True,False,0.0
VGVhY2hlci0yMTMzODAz,Katherine,Aha,POLI239,1,5,3,False,False,100.0
VGVhY2hlci0yMTMzODAz,Katherine,Aha,POLI236,4,3.75,3,True,False,100.0
VGVhY2hlci02MDA5OTk=,Bob,Proctor,MATH381,8,3.375,3.5,False,False,100.0
VGVhY2hlci02MDA5OTk=,Bob,Proctor,MATH548,1,2,4,False,False,
VGVhY2hlci02MDA5OTk=,Bob,Proctor,MATH81,1,4,2,False,False,
VGVhY2hlci0xMzkwNTE0,Allen,Glazner,GEO304,1,2,5,True,False,0.0
VGVhY2hlci0xMzkwNTE0,Allen,Glazner,GEOL72,1,5,2,True,False,100.0
VGVhY2hlci0xMzkwNTE0,Allen,Glazner,GEOL77,1,2,2,True,False,0.0
VGVhY2hlci0xMzkwNTE0,Allen,Glazner,GEO72H,3,4,3.333,True,False,100.0
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART150,4,2.5,4.25,True,False,0.0
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ARTH150H,1,3,4,True,False,0.0
VGVhY2hlci0yMDAyMw==,Mary,Pardo,271,1,5,4,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART1,1,1,3,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART079,5,2.2,2.2,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART270,2,3.5,3.5,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,RENAISSANCEART,1,1,3,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,HIGHRENAISSANC,1,5,4,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART56,1,4,3,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART48,1,1,4,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART113,1,5,1,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,RENAISART,1,1,3,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART32,4,2,2.75,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ART36,1,3,2,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ARTHISTORY,1,5,3,False,False,
VGVhY2hlci0yMDAyMw==,Mary,Pardo,ARTHISTOR,1,1,3,False,False,
VGVhY2hlci0yMTM4MjMx,Pressley,Baird,MEJO153,7,5,2.143,True,False,100.0
VGVhY2hlci0yMTM4MjMx,Pressley,Baird,JOMC153,2,5,2.5,True,False,100.0
VGVhY2hlci0yMTM4MjMx,Pressley,Baird,MEJO157,1,5,2,True,False,100.0
VGVhY2hlci0yMTM4MjMx,Pressley,Baird,JOMC157,1,5,3,True,False,
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,HIST331,1,5,3,True,False,100.0
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,HIST137,1,5,3,True,False,100.0
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,HIST140,4,4.25,3.5,False,False,75.0
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,HIST135,1,4,3,False,False,100.0
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,HIST292,2,3.5,3,False,False,
VGVhY2hlci0xODAxNDk0,Iqbal,Sevea,ASIA136,1,5,3,True,False,
VGVhY2hlci0yMDU2ODkz,Ricardo,Martinez-Schuldt,SOCI123,7,4.857,1.714,True,False,100.0
VGVhY2hlci0xOTM5NDYx,Sara,Budarz,GERM203,3,3.667,2.667,True,False,0.0
VGVhY2hlci0xOTM5NDYx,Sara,Budarz,GERM204,2,5,2.5,True,False,
VGVhY2hlci0xOTM5NDYx,Sara,Budarz,203,1,5,2,True,False,
VGVhY2hlci0yMjkzNzg5,Alyson,Cavanaugh,EDUC403,1,2,2,True,False,0.0
VGVhY2hlci05NTM5MTY=,John,Chasteen,HIST143,10,3.2,2.7,True,False,50.0
VGVhY2hlci05NTM5MTY=,John,Chasteen,HIST533,1,5,2,False,False,
VGVhY2hlci05NTM5MTY=,John,Chasteen,HIST395,1,3,2,False,False,
VGVhY2hlci05NTM5MTY=,John,Chasteen,HISTMANY,1,5,3,False,False,
VGVhY2hlci00ODkwODQ=,Jose,Rial,GEOL076,2,4,2.5,False,False,100.0
VGVhY2hlci00ODkwODQ=,Jose,Rial,GEOL76,5,3,1.8,False,False,50.0
VGVhY2hlci00ODkwODQ=,Jose,Rial,GOEG213,1,1,4,False,False,
VGVhY2hlci00ODkwODQ=,Jose,Rial,GEOL,1,2,2,False,False,
VGVhY2hlci0yMjk0NTEy,Samuel,Fishman,SOCI121,1,4,3,True,False,100.0
VGVhY2hlci0yMjk0NTEy,Samuel,Fishman,SOCI422,1,3,3,True,False,100.0
VGVhY2hlci0yMzY4MjUz,Katie,Tardo,CLAR120,1,4,3,True,False,100.0
VGVhY2hlci0yMzY4Mzk4,David,Greenawald,GEOL221,1,5,3,True,False,100.0
VGVhY2hlci0xMjcwNzIy,William,Maisch,SPAN204,7,3.143,3.286,True,False,50.0
VGVhY2hlci0xMjcwNzIy,William,Maisch,SPAN255,2,5,2,True,False,100.0
VGVhY2hlci0xMjcwNzIy,William,Maisch,SPAN255H,1,3,1,True,False,0.0
VGVhY2hlci0xMjcwNzIy,William,Maisch,SPAN102,2,3.5,3,True,False,
VGVhY2hlci0yMzM0Mzg4,Michael,Bruxvoort,LING101,3,4.667,3.333,True,False,100.0
VGVhY2hlci0yMjQ3NTUz,Elizabeth,Brassfield,PHIL105,1,5,2,False,False,100.0
VGVhY2hlci0yMjQ3NTUz,Elizabeth,Brassfield,PHIL160,1,4,3,False,False,100.0
VGVhY2hlci0xOTU4NDY2,Mary,Hammond,COMM113,2,5,3,True,False,100.0
VGVhY2hlci0xOTU4NDY2,Mary,Hammond,COM170,1,3,4,True,False,0.0
VGVhY2hlci0xOTU4NDY2,Mary,Hammond,COMM372,2,5,3,True,False,100.0
VGVhY2hlci0yMTMyNTA2,Daisha,Merritt,PLCY235,1,2,4,True,False,0.0
VGVhY2hlci0yMTMyNTA2,Daisha,Merritt,PLCY390,1,2,3,False,False,0.0
VGVhY2hlci0yMTMyNTA2,Daisha,Merritt,PLCY393,1,3,4,True,False,
VGVhY2hlci0yMzM3MTQ5,Kody,Campbell,EXSS288,1,4,3,False,False,100.0
VGVhY2hlci0yMjQzODY5,Holly,Arrowood,MATH528,1,4,2,False,False,100.0
VGVhY2hlci0yMjQzODY5,Holly,Arrowood,MATH383,2,4.5,2.5,False,False,100.0
VGVhY2hlci0yMjQzODY5,Holly,Arrowood,MATH381,8,2.375,3.5,False,False,37.5
VGVhY2hlci03MTQ2MDE=,Patrick,Eberlein,MATH522,1,5,4,False,False,100.0
VGVhY2hlci03MTQ2MDE=,Patrick,Eberlein,MATH233,3,4.667,2,False,False,
VGVhY2hlci03MTQ2MDE=,Patrick,Eberlein,MATH383,1,4,3,False,False,
VGVhY2hlci03MTQ2MDE=,Patrick,Eberlein,MATH33A,2,4.5,2.5,False,False,
VGVhY2hlci0yMzI0MjM2,John J.B.,Buxton,PLCY85,2,5,3,True,False,100.0
VGVhY2hlci0yMzU5MjEy,Michael,Strayer,MATH118,1,3,2,False,False,100.0
VGVhY2hlci01Nzg3MjQ=,James,Stimson,POLI100,9,3.778,2.889,True,False,66.67
VGVhY2hlci01Nzg3MjQ=,James,Stimson,POLI401,1,5,2,False,False,
VGVhY2hlci01Nzg3MjQ=,James,Stimson,POLI41,7,4,2.286,False,False,
VGVhY2hlci01Nzg3MjQ=,James,Stimson,POLISCI40ISH,1,2,4,False,False,
VGVhY2hlci01Nzg3MjQ=,James,Stimson,POLI041,1,5,2,False,False,
VGVhY2hlci0yMjk1NjYy,Claire,Greenstein,POLI236,1,5,2,True,False,100.0
VGVhY2hlci0yMjk1NjYy,Claire,Greenstein,POLI239,2,3.5,3.5,True,False,50.0
VGVhY2hlci0yMjY2NDEz,Patrick,D'Silva,RELI289,1,5,1,False,False,100.0
VGVhY2hlci0yMjY2NDEz,Patrick,D'Silva,RELI165,2,5,2,True,False,100.0
VGVhY2hlci0yMzYwODEy,Jake,Glasgow,SPAN319,5,5,1.6,True,True,80.0
VGVhY2hlci0yMzYyNzQw,Haley,Boone,LING101,1,2,2,True,False,0.0
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI271,11,3.636,3.818,True,False,66.67
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI 271,1,5,3,True,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI265,1,5,3,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI055,3,1.667,3.667,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI276,2,2.5,4,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLISCI,1,3,3,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI64,6,3.333,2.667,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,POLI064,2,3.5,3.5,False,False,
VGVhY2hlci00NTIxMTU=,Stephen,Leonard,PHIL006,1,1,4,False,False,
VGVhY2hlci0yMjYwMjU5,Evan,Brummet,MTH200,2,5,3,False,False,100.0
VGVhY2hlci0yMjYwMjU5,Evan,Brummet,MATH381,1,5,3,False,False,100.0
VGVhY2hlci0xMDE4OTYz,Yi-Hsiu,Chen,SPAN203,1,5,3,True,False,100.0
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG262,4,4.75,2.75,True,False,100.0
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG89,1,5,2,True,False,100.0
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG120,10,4,2.8,False,False,100.0
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG121,9,4,2.444,True,False,66.67
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG20,10,3.6,1.9,False,False,
VGVhY2hlci0yNjA2MTE=,John,Florin,GEOG100,1,4,3,False,False,
VGVhY2hlci0yNjA2MTE=,John,Florin,GEO100,1,1,5,False,False,
VGVhY2hlci0yMjU2NzQx,Marvin,Meza Jarquin,CHEM262,1,5,5,True,False,100.0
VGVhY2hlci0yMjU2NzQx,Marvin,Meza Jarquin,CHEM261,3,5,4.333,True,False,100.0
VGVhY2hlci0yMjMwOTA4,Macy,Salzberger,PHIL160,1,5,2,True,False,100.0
VGVhY2hlci0yMjMwOTA4,Macy,Salzberger,PHIL170,1,4,4,True,False,100.0
VGVhY2hlci0yMjMwOTA4,Macy,Salzberger,PHIL285,1,3,4,True,False,0.0
VGVhY2hlci0yMTgyMzc1,Kyle,Burger,NUTR240,3,5,3.667,True,False,100.0
VGVhY2hlci0yMzE0NTcy,Sara,Farrington,ARTS104,2,5,2,True,False,100.0
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI122,26,2.923,2.615,True,False,50.0
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI273,1,1,4,False,False,0.0
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI101,3,3.333,1.333,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOC10,2,1.5,4,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI22,5,4,1.6,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI30,1,5,1,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI10,9,3.667,1.667,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCIOLOGYRACE,1,5,2,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOC22,1,5,1,False,False,
VGVhY2hlci0yNzAzNDc=,Anne,Hastings,SOCI010,2,4.5,2,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC142,10,4.3,1.4,True,False,100.0
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC57,3,4.333,1.667,False,False,100.0
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSIC142,1,2,1,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUS57,1,5,2,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC282,2,5,1,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC258,1,5,3,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSIC282,1,5,1,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC82,1,5,2,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC42,2,5,1.5,False,False,
VGVhY2hlci03NDA4NTA=,John,Nadas,MUSC042,1,4,2,False,False,
VGVhY2hlci0yMTAwMTk3,Eric,Sorensen,COM318,1,5,3,False,False,100.0
VGVhY2hlci0yMTAwMTk3,Eric,Sorensen,COMM120,2,5,1,True,False,100.0
VGVhY2hlci0yMzU2NzY4,Roberto,Aponte,EXSS211,1,3,2,True,False,100.0
VGVhY2hlci03MjI3NDE=,Robert,Peet,BIOL561,2,3,3.5,True,False,50.0
VGVhY2hlci03MjI3NDE=,Robert,Peet,BIOL201,1,3,5,False,False,
VGVhY2hlci03MjI3NDE=,Robert,Peet,BIO300,1,4,5,False,False,
VGVhY2hlci03MjI3NDE=,Robert,Peet,BIOL112,1,2,4,False,False,
VGVhY2hlci0yMzU1NjU4,Chris,Martin,BIOL221,1,4,3,True,False,100.0
VGVhY2hlci0yMzUyMzE3,Susan,Friel,MATH307,1,2,4,True,True,0.0
VGVhY2hlci0yMjQ0NjM3,Sterling,Swygert,MAT118,1,2,3,True,False,0.0
VGVhY2hlci0yMjQ0NjM3,Sterling,Swygert,MATH118,1,3,4,False,False,0.0
VGVhY2hlci0yMjQ0NjM3,Sterling,Swygert,MATH117,1,4,3,False,False,100.0
VGVhY2hlci0yMjQ1MjUy,Phil,Sandick,WRIT015GTOWN,1,5,2,True,False,100.0
VGVhY2hlci0yMjQ1MjUy,Phil,Sandick,ENGL128,1,5,2,True,False,100.0
VGVhY2hlci0xNDkyNjUz,Doreen,Thierauf,ENGL139,2,5,3.5,True,False,100.0
VGVhY2hlci0xNDkyNjUz,Doreen,Thierauf,ENGL105I,3,4.667,3.667,True,False,100.0
VGVhY2hlci0xNDkyNjUz,Doreen,Thierauf,ENGL148,1,5,2,False,False,
VGVhY2hlci0xNDkyNjUz,Doreen,Thierauf,ENGL124,2,5,1.5,True,False,
VGVhY2hlci0xNDkyNjUz,Doreen,Thierauf,ENGL123,1,5,2,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,JAPN161,1,5,2,True,False,100.0
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA58H,6,4.667,2,True,False,100.0
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA67H,1,5,3,True,False,100.0
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,JAPN384,1,5,3,True,False,100.0
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,JAPN261,1,5,1,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA054,1,4,3,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA006,1,5,3,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,JAPANESELIT,1,3,2,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,JAPN116,1,3,3,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA81,1,4,2,False,False,
VGVhY2hlci0xNTgyMzA=,Jan,Bardsley,ASIA82,3,2.667,4.667,False,False,
VGVhY2hlci0yMjEzOTQ3,Calvin,Olsen,ENGL105,4,3.75,2.5,True,False,75.0
VGVhY2hlci0yMjcwNDE5,Harshita,Kamath,RELI183,7,3.429,3.571,True,False,42.86
VGVhY2hlci0yMjcwNDE5,Harshita,Kamath,RELI386,2,5,4,True,False,100.0
