prof_id,Instructor_Name,Subject,Catalog Number,num_ratings,avg_quality,avg_difficulty,attendance_mandatory,is_online,would_take_again_pct
VGVhY2hlci0zMTk0NzE=,Laurence Avery,ENG,128,1,5.0,2.0,False,False,
VGVhY2hlci0zMTk0NzE=,Laurence Avery,ENGLISH,95,1,5.0,3.0,False,False,
VGVhY2hlci0zMTk0NzE=,Laurence Avery,ENGL,21,1,5.0,2.0,False,False,
VGVhY2hlci0zMTk0NzE=,Laurence Avery,,,1,3.0,1.0,False,False,
VGVhY2hlci0xODA5Mzc2,Justin Shaffer,BIOL,101,2,4.5,2.0,False,False,
VGVhY2hlci0xODMxMjQ0,Katherine Birchard,RAD,401,2,4.0,4.0,False,False,
VGVhY2hlci0xMjY2NDg5,Luke Mills,ENG,100,1,5.0,2.0,False,False,
VGVhY2hlci0xMjY2NDg5,Luke Mills,ENGL,101,1,5.0,2.0,False,False,
VGVhY2hlci0xNzA1Mzc4,Radha Carlson,PSYC,245,2,5.0,2.0,False,False,
VGVhY2hlci0xNDQ5NDA2,Donna Bickford,ENGL,446,1,5.0,3.0,False,False,
VGVhY2hlci0xODI5NzE3,Sriram Kalyanaraman,JOMC,141,1,5.0,2.0,False,False,
VGVhY2hlci0xNDk0NTMz,David Frazier,ECON,101,1,1.0,5.0,False,False,
VGVhY2hlci0xMjQzNjEz,Tyler R Oakley,SPAN,202,1,4.0,2.0,False,False,
VGVhY2hlci0xMjQzNjEz,Tyler R Oakley,SPANISH,105,1,4.0,1.0,False,False,
VGVhY2hlci0xMjQzNjEz,Tyler R Oakley,SPAN,203,2,4.5,1.0,False,False,
VGVhY2hlci0xNzYxNTUw,Erin Friedman,BIOL,205,2,1.5,4.0,False,False,
VGVhY2hlci0xNzEyOTk4,Walter Rucker,AFAM,258,3,5.0,4.667,False,False,
VGVhY2hlci0xNzEyOTk4,Walter Rucker,AFAM,474,1,4.0,3.0,False,False,
VGVhY2hlci0xNzEyOTk4,Walter Rucker,AFAM,101,1,5.0,5.0,False,False,
VGVhY2hlci0xNjgxNjc5,Shilpa Khatri,MATH,383,4,3.5,3.5,False,False,
VGVhY2hlci0xMDg3OTUz,Alice Ratliff,LAW,266,2,3.0,2.0,False,False,
VGVhY2hlci0xMDg3OTUz,Alice Ratliff,PROF,1,1,4.0,3.0,False,False,
VGVhY2hlci0xMDg3OTUz,Alice Ratliff,,,1,1.0,2.0,False,False,
VGVhY2hlci0xMTk5OTU2,Michael Gaddis,SOCI,101,1,4.0,2.0,False,False,
VGVhY2hlci0xODIwOTIz,Nicholas Battista,MATH,119,1,5.0,2.0,False,False,
VGVhY2hlci0xNzMwODc1,Paroma Chatterjee,ART,265,1,4.0,3.0,False,False,
VGVhY2hlci0xNzMwODc1,Paroma Chatterjee,ART,490,1,5.0,3.0,False,False,
VGVhY2hlci0xNzMwODc1,Paroma Chatterjee,ART,000,1,4.0,3.0,False,False,
VGVhY2hlci0xNzMwODc1,Paroma Chatterjee,ART,475,1,2.0,3.0,False,False,
VGVhY2hlci02MDEwMDI=,Kye Hedlund,COMP,110,14,1.071,5.0,False,False,
VGVhY2hlci02MDEwMDI=,Kye Hedlund,COMP,411,1,3.0,4.0,False,False,
VGVhY2hlci02MDEwMDI=,Kye Hedlund,COMP,401,5,1.8,3.6,False,False,
VGVhY2hlci02MDEwMDI=,Kye Hedlund,COMP,410,1,1.0,3.0,False,False,
VGVhY2hlci02MDEwMDI=,Kye Hedlund,COMP,121,2,2.5,2.5,False,False,
VGVhY2hlci0xNTYxMzE3,Melanie Green,PSYC,260,1,5.0,1.0,False,False,
VGVhY2hlci0xNTYxMzE3,Melanie Green,PSYCH,63,1,5.0,2.0,False,False,
VGVhY2hlci0xNzUwOTgz,Donald Desloge,JOMC,187,1,1.0,3.0,False,False,
VGVhY2hlci0xNzQxODM0,Ted Scheinman,ENGL,105,5,4.2,2.8,False,False,
VGVhY2hlci0xNzQxODM0,Ted Scheinman,ENGL,102,5,4.6,2.8,False,False,
VGVhY2hlci0xNzQxODM0,Ted Scheinman,ENGL,101,1,5.0,2.0,False,False,
VGVhY2hlci02NDQ0NTQ=,Fred Hobson,ENGL,373,1,2.0,1.0,False,False,
VGVhY2hlci02NDQ0NTQ=,Fred Hobson,ENGL,390,1,5.0,2.0,False,False,
VGVhY2hlci02NDQ0NTQ=,Fred Hobson,ENGL,83,1,4.0,3.0,False,False,
VGVhY2hlci02NDQ0NTQ=,Fred Hobson,,,1,4.0,3.0,False,False,
VGVhY2hlci02NDQ0NTQ=,Fred Hobson,ENGLISH,88,1,2.0,3.0,False,False,
VGVhY2hlci00MjAzMzI=,Brian Graves,LANGUAGE,120,1,4.0,2.0,False,False,
VGVhY2hlci00MjAzMzI=,Brian Graves,COMM,6363,1,5.0,1.0,False,False,
VGVhY2hlci00MjAzMzI=,Brian Graves,COMM,1434,1,5.0,1.0,False,False,
VGVhY2hlci0xMDYyNjc0,Graham Ignizio,SPAN,1010,1,5.0,2.0,False,False,
VGVhY2hlci0xMDYyNjc0,Graham Ignizio,SPAN,204,2,5.0,1.5,False,False,
VGVhY2hlci0xNjMyNDY0,Alassane Fall,AFRI,101,3,3.0,4.333,False,False,
VGVhY2hlci0zNDY4NjQ=,Peter Uhlenberg,SOCI,431,1,5.0,3.0,False,False,
VGVhY2hlci0zNDY4NjQ=,Peter Uhlenberg,SOCI,30,2,4.5,2.0,False,False,
VGVhY2hlci0xODExNTI1,Liang Yin,STOR,155,1,4.0,2.0,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HIST,262,4,4.25,4.5,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HIST,272,1,5.0,4.0,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HIST,056,1,3.0,3.0,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HIST,50,2,4.5,3.5,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,,,1,1.0,5.0,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,,,1,4.0,4.0,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HISTORY,90,2,3.0,4.5,False,False,
VGVhY2hlci0zMjgwNjA=,Christopher Browning,HISTORY,50,1,2.0,4.0,False,False,
VGVhY2hlci0xNDU1OTc1,David Schwartz,PSYC,225,2,4.0,2.0,False,False,
VGVhY2hlci0xNzYzMzg0,David Palmer,HIST,128,2,4.0,3.5,False,False,
VGVhY2hlci0xNzYzMzg0,David Palmer,HIST,356,1,4.0,3.0,False,False,
VGVhY2hlci0xMTM5MjA3,Katie Pryal,LAW,295,1,5.0,3.0,False,False,
VGVhY2hlci0xMTM5MjA3,Katie Pryal,ENGL,305,1,2.0,5.0,False,False,
VGVhY2hlci0xMTM5MjA3,Katie Pryal,ENGL,102,2,5.0,2.5,False,False,
VGVhY2hlci03NTE5MzI=,Mariel Conlon,MAT,171,1,2.0,5.0,False,False,
VGVhY2hlci03NTE5MzI=,Mariel Conlon,MATH,130,1,4.0,1.0,False,False,
VGVhY2hlci03NTE5MzI=,Mariel Conlon,MATH,31,1,3.0,4.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENGL,133,3,4.0,4.667,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENGL,131,1,4.0,2.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENG,25,1,4.0,3.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENGL,29,1,4.0,4.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENGL,29,1,4.0,3.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,,,1,5.0,3.0,False,False,
VGVhY2hlci01NTE5NzI=,James Seay,ENG,25,1,4.0,4.0,False,False,
VGVhY2hlci02NDMzNjc=,Haipeng Shen,,,2,4.0,4.0,False,False,
VGVhY2hlci02NDMzNjc=,Haipeng Shen,STAT,31,2,2.5,3.0,False,False,
VGVhY2hlci0xMTg0MjMz,Juan Logan,,,1,5.0,3.0,False,False,
VGVhY2hlci0xMTg0MjMz,Juan Logan,ART,302,2,3.0,2.0,False,False,
VGVhY2hlci0xMTg0MjMz,Juan Logan,ART,202,1,4.0,2.0,False,False,
VGVhY2hlci0xNjY2NzE1,Stephanie Magallanes,MATH,231,4,2.0,4.0,False,False,
VGVhY2hlci0xNjY2NzE1,Stephanie Magallanes,MAT,003,1,2.0,5.0,False,False,
VGVhY2hlci0xNjY2NzE1,Stephanie Magallanes,MATH,118,1,4.0,3.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYCH,101,2,4.5,2.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,270,1,5.0,2.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,101,1,4.0,3.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,28,1,5.0,1.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,20,1,5.0,2.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,10,2,4.5,1.5,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,,,1,5.0,2.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYCH,10,1,5.0,2.0,False,False,
VGVhY2hlci00ODk2NDU=,Dr. Sampson,PSYC,104,1,5.0,1.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,1,3,4.667,3.333,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,204,2,4.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,101,4,4.25,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,2,5.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,1,4,4.75,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,3,4.667,3.333,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,001,3,5.0,3.333,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,5.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,209,9,4.778,3.111,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,4.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,COMP,201,1,5.0,4.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORT,1,1,3.0,5.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,LAW,209,5,4.2,3.2,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,5.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,201,1,5.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,4.0,5.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,LAW,204,1,4.0,4.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,TORTS,4,1,5.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,1.0,5.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,3.0,2.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,3.0,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,PHIL,113,1,5.0,2.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,2,4.5,3.0,False,False,
VGVhY2hlci00NDk0ODc=,Michael Corrado,,,1,1.0,5.0,False,False,
VGVhY2hlci0xNDMwMjI3,Eleanor Seaton,PSYC,471,1,3.0,3.0,False,False,
VGVhY2hlci0xNDMwMjI3,Eleanor Seaton,PSYC,270,1,4.0,1.0,False,False,
VGVhY2hlci0xNDMwMjI3,Eleanor Seaton,PSYC,250,1,4.0,2.0,False,False,
VGVhY2hlci0xNjI3MDIz,Yeonhee Yoon,KOR,101,3,5.0,1.667,False,False,
VGVhY2hlci0xNjI3MDIz,Yeonhee Yoon,KOR,105,1,3.0,3.0,False,False,
VGVhY2hlci0xMTMyMTU0,Benjamin Bagley,PHIL,220,1,5.0,4.0,False,False,
VGVhY2hlci0xMTMyMTU0,Benjamin Bagley,PHIL,112,1,4.0,4.0,False,False,
VGVhY2hlci0xMTMyMTU0,Benjamin Bagley,PHIL,101,1,5.0,4.0,False,False,
VGVhY2hlci0xNzQ5MjQz,Lauren Buckley,BIOL,201,1,5.0,2.0,False,False,
VGVhY2hlci0xMDE0MTcy,Stace Treat,SCSM,1,1,5.0,3.0,False,False,
VGVhY2hlci0xMDE0MTcy,Stace Treat,COMM,374,1,4.0,2.0,False,False,
VGVhY2hlci0xNDU5MTk1,Stella Kim,SPAN,203,3,3.667,3.0,False,False,
VGVhY2hlci0xNzg0ODg0,Stefanos Kehagias,STOR,113,1,3.0,3.0,False,False,
VGVhY2hlci00NjgyNjY=,Ruel Tyson,RELI,135,1,1.0,1.0,False,False,
VGVhY2hlci00NjgyNjY=,Ruel Tyson,RELI,068,1,4.0,3.0,False,False,
VGVhY2hlci00NjgyNjY=,Ruel Tyson,RELI,069,1,1.0,5.0,False,False,
VGVhY2hlci00NjgyNjY=,Ruel Tyson,,,1,2.0,2.0,False,False,
VGVhY2hlci00NjgyNjY=,Ruel Tyson,RELI,88,1,3.0,2.0,False,False,
VGVhY2hlci0xNzg3NzY4,Robert Dunn,INLS,382,1,5.0,3.0,False,False,
VGVhY2hlci0xMDgxMTM0,Anca Koczkas,SPAN,204,1,2.0,5.0,False,False,
VGVhY2hlci0xMDgxMTM0,Anca Koczkas,SPAN,102,1,4.0,3.0,False,False,
VGVhY2hlci0xMDgxMTM0,Anca Koczkas,SPAN,101,1,4.0,2.0,False,False,
VGVhY2hlci0xMDA0ODUx,Ben Sammons,ENGL,128,1,4.0,1.0,False,False,
VGVhY2hlci0xMDA0ODUx,Ben Sammons,ENGL,123,2,4.5,2.0,False,False,
VGVhY2hlci0xNzYxNjg5,Besir Ceka,POLI,252,1,5.0,3.0,False,False,
VGVhY2hlci05NDAwNDU=,Sarah Lindsay,ENGL,105,1,5.0,1.0,False,False,
VGVhY2hlci05NDAwNDU=,Sarah Lindsay,ENGL,101,2,5.0,1.5,False,False,
VGVhY2hlci05NDAwNDU=,Sarah Lindsay,ENGL,102,1,5.0,1.0,False,False,
VGVhY2hlci03NDY2MjA=,Georg Vanberg,POLI,239,1,5.0,2.0,False,False,
VGVhY2hlci03NDY2MjA=,Georg Vanberg,POLI,97,2,3.5,3.0,False,False,
VGVhY2hlci03NDY2MjA=,Georg Vanberg,,,1,1.0,4.0,False,False,
VGVhY2hlci0xNTkzNTM1,Michael Abel,MATH,231,1,2.0,4.0,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,COMM,120,8,4.0,3.25,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,COMM,129,2,4.5,3.5,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,COMM,050,1,5.0,2.0,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,,,1,5.0,5.0,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,,,1,5.0,3.0,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,COMM,22,2,5.0,2.0,False,False,
VGVhY2hlci0yNjQxODY=,Lawrence Rosenfeld,COMM,022,1,3.0,4.0,False,False,
VGVhY2hlci0xNzQ5MjE2,Xiaoming Song,STOR,155,1,2.0,3.0,False,False,
VGVhY2hlci0xNzQ5MjE2,Xiaoming Song,STAT,155,1,5.0,3.0,False,False,
VGVhY2hlci0xMzMxMjM1,Chris McKenna,ENGL,148,2,5.0,3.0,False,False,
VGVhY2hlci0xMzMxMjM1,Chris McKenna,ENGL,101,2,4.0,1.5,False,False,
VGVhY2hlci0xMzMxMjM1,Chris McKenna,ENGL,225,1,4.0,3.0,False,False,
VGVhY2hlci0xNjY2OTA1,Emily McKendry-Smith,SOCI,130,1,5.0,1.0,False,False,
VGVhY2hlci0xNjY2OTA1,Emily McKendry-Smith,SOCI,251,1,5.0,2.0,False,False,
VGVhY2hlci0xNzc4NTEz,Katherine Greenburg,ITAL,101,1,5.0,2.0,False,False,
VGVhY2hlci03ODcyMjU=,Barbara MacGregor,GEO,103,1,2.0,5.0,False,False,
VGVhY2hlci03ODcyMjU=,Barbara MacGregor,MASC,101,7,1.857,4.857,False,False,
VGVhY2hlci03ODcyMjU=,Barbara MacGregor,GEO,133,1,2.0,5.0,False,False,
VGVhY2hlci03ODcyMjU=,Barbara MacGregor,MASC,12,2,1.5,4.0,False,False,
VGVhY2hlci0xNTM4NjY0,Alfredo Sosa-Velasco,SPA,100,1,2.0,5.0,False,False,
VGVhY2hlci0xMzQ4MjE5,Angie Calcaterra,AML,2010,1,4.0,3.0,False,False,
VGVhY2hlci0xMzQ4MjE5,Angie Calcaterra,ENGL,246,2,4.0,4.0,False,False,
VGVhY2hlci0xMzQ4MjE5,Angie Calcaterra,AMST,246,1,2.0,4.0,False,False,
VGVhY2hlci0xMzQ4MjE5,Angie Calcaterra,COMP,121,1,3.0,5.0,False,False,
VGVhY2hlci0xMzQ4MjE5,Angie Calcaterra,ENGL,102,1,1.0,5.0,False,False,
VGVhY2hlci0xNjEyODIx,Sam Finesurrey,HIST,128,1,4.0,3.0,False,False,
VGVhY2hlci0xNjEyODIx,Sam Finesurrey,HIST,151,1,4.0,2.0,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAM,085,1,4.0,2.0,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAM,120,2,3.5,1.5,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAMA,487,1,5.0,2.0,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAM,085,2,5.0,2.5,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAM,487,1,3.0,5.0,False,False,
VGVhY2hlci0xMzE0NTQ2,Ashley Lucas,DRAM,288,1,5.0,3.0,False,False,
VGVhY2hlci0xNDM0NjIx,Adrian Greene,ENGL,105,1,5.0,1.0,False,False,
VGVhY2hlci0xNDM0NjIx,Adrian Greene,ENGL,101,5,5.0,2.6,False,False,
VGVhY2hlci0xMzQ2Nzc1,Darryl Gless,ENGL,120,1,5.0,3.0,False,False,
VGVhY2hlci0xMzQ2Nzc1,Darryl Gless,ENGL,225,1,4.0,3.0,False,False,
VGVhY2hlci0xMzQ2Nzc1,Darryl Gless,ENGL,227,1,4.0,5.0,False,False,
VGVhY2hlci0xNTgyMzI=,Dennis Zaborowski,ART,206,1,5.0,1.0,False,False,
VGVhY2hlci0xNTgyMzI=,Dennis Zaborowski,ART,204,1,5.0,1.0,False,False,
VGVhY2hlci0xNTgyMzI=,Dennis Zaborowski,ART,2,2,5.0,1.0,False,False,
VGVhY2hlci03OTU0ODQ=,Jennifer Flaherty,ENG,101,1,5.0,4.0,False,False,
VGVhY2hlci03OTU0ODQ=,Jennifer Flaherty,ENGL,102,1,5.0,1.0,False,False,
VGVhY2hlci03OTU0ODQ=,Jennifer Flaherty,CMPL,121,1,5.0,2.0,False,False,
VGVhY2hlci03OTU0ODQ=,Jennifer Flaherty,ENGL,11,1,4.0,3.0,False,False,
VGVhY2hlci0xNzYyMzQz,Daren Brabham,JOMC,431,1,5.0,2.0,False,False,
VGVhY2hlci0xODM0NTI=,Jon Finson,MUSC,142,7,4.0,1.857,False,False,
VGVhY2hlci0xODM0NTI=,Jon Finson,MUSIC,142,1,4.0,2.0,False,False,
VGVhY2hlci0xODM0NTI=,Jon Finson,MUSC,41,1,4.0,4.0,False,False,
VGVhY2hlci0xODM0NTI=,Jon Finson,MUSC,42,4,5.0,2.25,False,False,
VGVhY2hlci0xODM0NTI=,Jon Finson,AMST,63,1,4.0,1.0,False,False,
VGVhY2hlci01Nzg5NzU=,Sahar Amer,FREN,370,2,4.5,4.0,False,False,
VGVhY2hlci01Nzg5NzU=,Sahar Amer,ARAB,101,2,2.0,5.0,False,False,
VGVhY2hlci01Nzg5NzU=,Sahar Amer,ARAB,150,1,3.0,5.0,False,False,
VGVhY2hlci01Nzg5NzU=,Sahar Amer,ARAB,120,1,4.0,5.0,False,False,
VGVhY2hlci01Nzg5NzU=,Sahar Amer,FREN,330,1,5.0,4.0,False,False,
VGVhY2hlci0xNzAyMjkz,Elissa Zellinger,ENGL,105,1,5.0,1.0,False,False,
VGVhY2hlci0xNzAyMjkz,Elissa Zellinger,ENGL,102,1,5.0,2.0,False,False,
VGVhY2hlci0xMTYyNDE5,Jacob Fowler,MATH,231,2,4.0,2.5,False,False,
VGVhY2hlci0xMTYyNDE5,Jacob Fowler,MATH,232,3,5.0,2.333,False,False,
VGVhY2hlci0xMTYyNDE5,Jacob Fowler,MATH,130,2,2.0,3.5,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,431,2,3.5,4.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,433,1,5.0,5.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,270,1,5.0,4.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,50,1,5.0,5.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,050,3,3.0,4.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,,,1,5.0,4.0,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,20,2,2.5,4.5,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,50,4,2.25,4.25,False,False,
VGVhY2hlci0xMzE4NDM=,Gordon Pitz,PSYC,135,1,2.0,4.0,False,False,
VGVhY2hlci0xNDk4,Lawrence Rowan,PHYS,104,4,2.25,4.25,False,False,
VGVhY2hlci0xNDk4,Lawrence Rowan,PHYS,116,1,4.0,4.0,False,False,
VGVhY2hlci0xNDk4,Lawrence Rowan,PHYSICS,26,1,3.0,2.0,False,False,
VGVhY2hlci0xNDk4,Lawrence Rowan,PHYS,26,1,4.0,2.0,False,False,
VGVhY2hlci0xNDk4,Lawrence Rowan,PHYS,24,5,3.6,2.8,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUS,105,1,5.0,4.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSIC,130,1,5.0,3.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSC,130,1,4.0,2.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSC,131,1,4.0,4.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSIC,131,1,5.0,4.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,PIANO,121,1,5.0,4.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSC,131,1,3.0,1.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUS,101,1,5.0,4.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSC,14,1,4.0,3.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,PIANO,001,1,5.0,2.0,False,False,
VGVhY2hlci02MzM4Mjc=,Alicia Levin,MUSC,021,1,4.0,4.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,FREN,330,1,2.0,1.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,SPAN,004,1,2.0,3.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,SPAN,2,2,4.0,2.5,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,SPAN,02,1,5.0,2.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,,,1,3.0,3.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,FRENCH,2,1,4.0,1.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,FREN,003,1,3.0,1.0,False,False,
VGVhY2hlci00NzYxNjk=,Jeff Widmayer,SPANISH,2,1,5.0,3.0,False,False,
VGVhY2hlci0xMjk4MzY=,Justin Jeffrey,PHIL,034,1,4.0,3.0,False,False,
VGVhY2hlci0xMjk4MzY=,Justin Jeffrey,PHIL,34,3,3.333,3.0,False,False,
VGVhY2hlci0xMjk4MzY=,Justin Jeffrey,PHIL,22,1,3.0,4.0,False,False,
VGVhY2hlci0xMjk4MzY=,Justin Jeffrey,PHIL,30,2,3.0,3.0,False,False,
VGVhY2hlci0xMjk4MzY=,Justin Jeffrey,,,1,5.0,3.0,False,False,
VGVhY2hlci05Mzg3OTM=,Elizabeth Greene,CLAR,120,7,4.571,2.286,False,False,
VGVhY2hlci05Mzg3OTM=,Elizabeth Greene,,,1,5.0,2.0,False,False,
VGVhY2hlci04MDI1NzM=,Melissa Frazier,LING,101,5,4.2,3.2,False,False,
VGVhY2hlci04MDI1NzM=,Melissa Frazier,LING,30,1,5.0,2.0,False,False,
VGVhY2hlci0yMjYyNjQ=,Richard Beckman,JOMC,189,3,1.333,3.667,False,False,
VGVhY2hlci0yMjYyNjQ=,Richard Beckman,JOMC,488,1,2.0,4.0,False,False,
VGVhY2hlci0yMjYyNjQ=,Richard Beckman,,,1,4.0,4.0,False,False,
VGVhY2hlci0yMjYyNjQ=,Richard Beckman,JOMC,088,1,4.0,2.0,False,False,
VGVhY2hlci0yNzExMjI=,Beth Kurtz-Costes,PSYC,468,1,5.0,4.0,False,False,
VGVhY2hlci0yNzExMjI=,Beth Kurtz-Costes,,,1,4.0,3.0,False,False,
VGVhY2hlci0yNzExMjI=,Beth Kurtz-Costes,PSYC,10,1,3.0,2.0,False,False,
VGVhY2hlci0yNzExMjI=,Beth Kurtz-Costes,PSYCH,006,1,2.0,2.0,False,False,
VGVhY2hlci0xMDI1NTYx,Kathryn Starkey,GERM,58,1,5.0,1.0,False,False,
VGVhY2hlci0xMDI1NTYx,Kathryn Starkey,GERM,391,1,4.0,4.0,False,False,
VGVhY2hlci0xMDI1NTYx,Kathryn Starkey,GERM,120,1,5.0,2.0,False,False,
VGVhY2hlci0xMDI1NTYx,Kathryn Starkey,GERM,006,1,4.0,2.0,False,False,
VGVhY2hlci00NjEwODI=,Amy Stitzinger,ENGL,120,1,5.0,3.0,False,False,
VGVhY2hlci00NjEwODI=,Amy Stitzinger,ENG,261,1,5.0,4.0,False,False,
VGVhY2hlci00NjEwODI=,Amy Stitzinger,ENGL,012,1,5.0,3.0,False,False,
VGVhY2hlci00NjEwODI=,Amy Stitzinger,ENGLISH,12,1,5.0,3.0,False,False,
VGVhY2hlci00OTE5NjY=,Chris Angell,TRUELOVE,101,1,5.0,1.0,False,False,
VGVhY2hlci00OTE5NjY=,Chris Angell,PHYS,26,2,4.5,3.0,False,False,
VGVhY2hlci03Njg1MjU=,Ken Kolb,SOCI,250,1,5.0,3.0,False,False,
VGVhY2hlci03Njg1MjU=,Ken Kolb,SOCI,24,1,5.0,3.0,False,False,
VGVhY2hlci03Njg1MjU=,Ken Kolb,SOCI,50,1,4.0,4.0,False,False,
VGVhY2hlci02ODg3NDk=,Richard Falvo,PHYI,050,1,4.0,1.0,False,False,
VGVhY2hlci02ODg3NDk=,Richard Falvo,,,1,5.0,3.0,False,False,
VGVhY2hlci02ODg3NDk=,Richard Falvo,PHYI,006,1,5.0,1.0,False,False,
VGVhY2hlci0xMDg3OTU5,Caroline Brown,,,1,5.0,4.0,False,False,
VGVhY2hlci0xMDg3OTU5,Caroline Brown,LAW,338,1,1.0,4.0,False,False,
